GUID;complete;media_language;srt_language;last_changed_on_amara;revision;url;touched;amara_key;amara_language
d516ffe3-d32d-4bed-8289-09d245ac2b2f;False;deu;de;2018-01-08T13:51:23Z;25;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7221-de-Methodisch_inkorrekt.de.srt;2018-01-30T19:47:58Z;hz0aryrFOHq8;de
f68f2747-1c57-4531-a574-3ebe77d80135;False;spa;es;2018-01-11T17:33:12Z;2;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9031-deu-eng-Mietshaeusersyndikat_den_Immobilienmarkt_hacken.es.srt;2018-12-27T17:26:18Z;VNvgac6pOHAo;es
722ce759-9cde-4e3b-8db5-5a97aa9673d9;True;eng;en;2018-01-15T00:29:09Z;11;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9064-eng-fra-deu-The_Ultimate_Apollo_Guidance_Computer_Talk.en.srt;2018-01-30T19:54:36Z;av6ETnIYMF7K;en
117a52b4-f675-49dd-aafe-659c07b6bc9c;True;deu;de;2018-01-19T21:26:52Z;16;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9095-deu-eng-Antipatterns_und_Missverstaendnisse_in_der_Softwareentwicklung.de.srt;2018-01-30T19:57:24Z;FCdBX2RFJunA;de
rglYVLzBOIMfYpF873lgjQ;False;deu;de;2018-01-21T14:05:51Z;2;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5619-de-en-Mind-Hacking_mit_Psychedelika.de.srt;2018-01-30T19:51:15Z;XdRDZvqRO7Hh;de
3ab79865-b681-4d61-8ac5-6d8aa4678d08;False;deu;de;2018-01-24T20:27:58Z;2;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8806-eng-deu-The_seizure_of_the_Iuventa.de.srt;2018-01-30T19:54:34Z;tgifRkOMHdIf;de
2024d7d1-4510-4371-a923-3dabdb408475;True;eng;en;2018-01-24T20:36:13Z;7;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9030-eng-deu-Algorithmic_science_evaluation_and_power_structure_the_discourse_on_strategic_citation_and_citation_cartels.en.srt;2018-01-30T19:48:26Z;pKcmue3y6ivN;en
9a0efbf6-94d6-4c86-864c-caa1f3e929c7;True;deu;de;2018-01-30T20:55:10Z;29;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9293-deu-eng-fra-Abschluss.de.srt;2018-01-30T21:21:04Z;BjWaEjPJNQny;de
2ef3b60f-6e5c-4c23-a145-d263685ec13e;True;eng;en;2018-02-08T17:44:23Z;36;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9270-eng-deu-fra-Dude_you_broke_the_Future.en.srt;2018-02-08T17:51:04Z;pw2g9BbTXrx0;en
0b0a3457-91be-43ea-af21-8e251d8d9322;True;eng;en;2018-03-19T22:26:28Z;76;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8989-eng-deu-Nabovarme_opensource_heating_infrastructure_in_Christiania.en.srt;2018-03-19T22:31:03Z;4h1R5QgjsVyO;en
947f946e-3dd9-4911-b4de-f9bbd87058ee;True;deu;de;2018-03-22T20:23:15Z;42;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9285-eng-QualityLand.de.srt;2018-03-22T20:31:04Z;pkJHAPSRwQ0P;de
d51d9e44-947b-4a09-94ad-c31c5cf5e5e1;False;deu;de;2018-04-02T11:11:59Z;23;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8020-deu-eng-Methodisch_inkorrekt.de.srt;2018-04-02T11:22:39Z;eoPtG9dNtv9W;de
530f0400-e4e8-4d99-909d-4cfc8121c0b0;False;eng;en;2018-04-08T13:28:42Z;43;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7964-eng-deu-Where_in_the_World_Is_Carmen_Sandiego.en.srt;2018-04-24T10:41:35Z;YisnR0BdyOx5;en
64c07cb5-ec19-4972-a2c8-96c0e0df83c6;True;eng;en;2018-04-08T15:41:20Z;10;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8314-eng-deu-fra-Bootstraping_a_slightly_more_secure_laptop.en.srt;2018-04-08T16:01:05Z;DuBs7LbYh7ju;en
6cccf75c-93a1-48df-b9fc-843da8359bd3;True;eng;en;2018-05-17T17:20:11Z;5;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9077-eng-deu-spa-Humans_as_software_extensions.en.srt;2018-05-17T17:41:04Z;2K4f0WgnF0m0;en
2f68e356-6c3f-4034-9640-c06d717ed96b;False;eng;en;2018-08-01T17:44:44Z;4;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6558-de-en-Traue_keinem_Scan_den_du_nicht_selbst_gefaelscht_hast.en.srt;2020-04-26T01:36:53Z;pPlAoQ5o4V9T;en
f32a1a13-b244-4a1d-a6cf-99c5e3bdad27;True;eng;en;2018-09-09T13:42:43Z;12;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8062-eng-deu-A_look_into_the_Mobile_Messaging_Black_Box.en.srt;2018-09-09T13:51:04Z;ytZdSSRt7Mkw;en
e4eaa421-652a-4309-9e04-fe46aa3da50d;True;deu;de;2018-12-27T20:08:42Z;3;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9134-deu-eng-Es_sind_die_kleinen_Dinge_im_Leben_II.de.srt;2018-12-27T20:21:03Z;8PWOwg5YFtXv;de
15f4e5c5-40e1-4c73-8da0-4cc2a773ab13;False;eng;en;2018-12-29T14:43:21Z;2;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9985-deu-eng-fra-Opening_Event.en.srt;2018-12-29T14:46:11Z;rCguKX1k2PKk;en
5a517be2-220b-4eb6-88c3-e7ef08c98ace;True;eng;en;2018-12-29T18:24:40Z;77;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8127-eng-deu-fra-How_Do_I_Crack_Satellite_and_Cable_Pay_TV.en.srt;2018-12-29T18:35:04Z;slQC9vKj4zWZ;en
ba68f092-89bd-4348-9f81-7a05317a0497;False;eng;en;2019-01-02T10:45:31Z;2;https://mirror.selfnet.de/c3subtitles/congress/35c3/.en.srt;2019-01-02T10:48:45Z;ZptWjJXNftbP;en
70b257cc-d26a-4044-b95e-5d3e6d8c7597;False;eng;en;2019-01-02T11:19:03Z;2;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9993-eng-deu-Media_Disruption_Led_By_The_Blind.en.srt;2019-01-02T11:29:03Z;jnnRZnJBMgvd;en
c293b397-9fad-45ff-9ffe-716503c6c095;False;eng;en;2019-01-02T12:23:34Z;2;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9925-eng-deu-fra-Lets_reverse_engineer_the_Universe.en.srt;2019-01-02T12:32:03Z;tjVqGUsErT4f;en
d7aa8828-4e06-4029-b962-1009815efa58;False;eng;en;2019-01-02T15:54:16Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9864-eng-deu-A_Routing_Interregnum_Internet_infrastructure_transition_in_Crimea_after_Russian_annexation.en.srt;2019-01-02T15:55:38Z;cL3IeK80kGhU;en
6c44067f-a011-48ec-b302-fbaff1260b78;False;eng;en;2019-01-02T15:55:00Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9654-eng-deu-A_la_recherche_de_linformation_perdue.en.srt;2019-01-03T11:44:30Z;2ZpChN4rVHzX;en
96d10915-cc4b-42ca-ad75-15205db70d0b;False;eng;en;2019-01-02T15:57:48Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9597-eng-deu-fra-Modchips_of_the_State.en.srt;2019-01-03T12:20:26Z;HvwTEHGtTAvx;en
07cbfcb7-08de-4965-b70f-f904d39f7c78;False;eng;en;2019-01-02T15:58:15Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9951-eng-deu-fra-It_Always_Feels_Like_the_Five_Eyes_Are_Watching_You.en.srt;2019-01-02T16:04:01Z;gaxGfydkVy7h;en
1dc4f8d0-e5f6-4e49-b647-1a5e0cabbb00;False;eng;en;2019-01-02T15:58:44Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9456-eng-deu-fra-Hacking_Ecology.en.srt;2019-01-02T16:04:01Z;BEGGyqYGycJn;en
85ec8360-737b-4ee3-be2d-d8e050b1d117;False;eng;en;2019-01-02T15:59:19Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-10024-eng-deu-Tactical_Embodiment.en.srt;2019-01-03T12:43:49Z;fprSnsQtIb11;en
c6790632-b9eb-49a2-87fe-30129fbcbce1;False;eng;en;2019-01-02T16:31:38Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9446-eng-deu-fra-SD-WAN_a_New_Hop.en.srt;2019-12-29T14:03:35Z;7cJKO78OA27X;en
6beabddc-2dd6-43d2-9936-618d41d42cde;False;eng;en;2019-01-02T16:32:45Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9744-deu-eng-Inside_the_Fake_Science_Factories.en.srt;2020-05-10T21:18:19Z;vsf2PBryeqW9;en
e96ff77d-7247-48a8-839b-554ee37328d6;False;eng;en;2019-01-02T16:33:25Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9566-eng-deu-fra-Lightning_Talks_Day_2.en.srt;2019-01-02T16:36:43Z;4Ap6rRQjPGOj;en
30278963-3b07-49a8-96a7-2b24a8cf573b;False;eng;en;2019-01-02T16:33:50Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9852-eng-deu-Exploring_fraud_in_telephony_networks.en.srt;2019-12-29T19:59:17Z;Zql8T5tJG2aB;en
de977841-8510-4172-9622-dd0563c2cb82;False;eng;en;2019-01-02T16:36:41Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9812-eng-deu-fra-A_farewell_to_soul-crushing_code_hd.en.srt;2019-12-30T14:58:54Z;HHqxXATvmxCy;en
f17d3060-fb3d-4d73-b1e3-8bd5ec4d4d12;False;deu;de;2019-01-02T16:37:14Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9975-deu-eng-fra-Jahresrueckblick_des_CCC_2018.de.srt;2019-01-07T00:21:34Z;rc2jvCMS0miv;de
14281f92-873c-478c-a962-f1eb8b6c15d9;False;eng;en;2019-01-02T16:38:13Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9631-eng-deu-SymbiFlow_-_Finally_the_GCC_of_FPGAs.en.srt;2019-01-02T16:48:39Z;U9ybrsioteec;en
9777cea0-ac06-4274-85db-908c1e87e2f4;False;eng;en;2019-01-02T16:38:27Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9660-eng-deu-Modern_Windows_Userspace_Exploitation.en.srt;2019-01-02T16:40:11Z;1KVJ4vB8047k;en
a24c67d2-9cad-41a5-ada4-eff706d29920;False;eng;en;2019-01-02T16:39:08Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9612-eng-deu-The_nextpnr_FOSS_FPGA_place-and-route_tool.en.srt;2019-01-02T16:47:08Z;yPfK8WhNOVF9;en
61176a8b-996d-42f4-b0b9-559902a59d52;False;eng;en;2019-01-02T16:39:18Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-10022-eng-deu-fra-Reality_Check_Basel_Lagos_In_virtual_reality.en.srt;2019-01-02T16:40:50Z;CPxK4xMRSLGA;en
513a2aeb-79b0-4222-ba5e-09d1d9057122;False;eng;en;2019-01-02T16:39:53Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9791-eng-deu-fra-The_Surveillance_State_limited_by_acts_of_courage_and_conscience.en.srt;2019-01-02T16:40:51Z;aBc8kjB7Fcjv;en
eb71c620-6102-4b08-8ac4-5f71b772a831;False;eng;en;2019-01-02T16:40:02Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9775-eng-deu-fra-How_medicine_discovered_sex.en.srt;2019-01-02T16:47:51Z;LnEg1InFcMkP;en
663a4b68-bb0d-493d-826c-07c609883b86;False;deu;de;2019-01-02T16:41:37Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-10039-deu-eng-Theater_und_Quantenzeitalter.de.srt;2019-01-02T16:43:59Z;0z0hdVEIRkTw;de
3ff227f1-93cc-4a1d-8f0e-68fc12aea2c9;False;eng;en;2019-01-02T16:41:48Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9595-eng-deu-fra-Wind_Off-Grid_Services_for_Everyday_People.en.srt;2019-01-02T16:47:51Z;1VMsQ50toFiw;en
f58a2b6d-bde0-483b-a8db-043ea9371cb6;False;deu;de;2019-01-02T16:41:59Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9723-deu-eng-spa-Smart_Home_-_Smart_Hack.de.srt;2019-01-02T16:43:58Z;GP8oSTM69BLo;de
622c9585-e332-4915-a9ac-987a34da4d14;False;eng;en;2019-01-02T16:42:58Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9998-eng-deu-fra-The_good_the_strange_and_the_ugly_in_2018_art_tech.en.srt;2019-12-29T13:58:16Z;fgIEnOzYYb35;en
623e136b-1ac6-4ef3-8152-d55cfcc80268;False;eng;en;2019-01-02T16:43:19Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9526-eng-deu-Never_Forgetti.en.srt;2019-01-02T16:47:07Z;pfgEwlaspX7S;en
765cb049-78f4-4997-8cc6-238283e241a8;False;deu;de;2019-01-02T16:47:49Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9915-deu-eng-Projekt_Hannah.de.srt;2019-01-02T16:51:01Z;fF6s00i8rbMV;de
809b164e-a331-4005-a1d8-ebe55d61d64c;False;eng;en;2019-01-02T16:48:00Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-10028-eng-deu-fra-Feminist_Perspectives.en.srt;2019-12-29T13:01:51Z;ITazwaPglEaL;en
a9504e38-7f8e-4e2d-bf50-6cd69dbb60f9;False;eng;en;2019-01-02T16:49:03Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9797-eng-deu-fra-Analyze_the_Facebook_algorithm_and_reclaim_data_sovereignty.en.srt;2019-01-02T16:57:55Z;OiBoF9VaGYaJ;en
8c84a37f-a8a5-4061-bfde-8da074ea8693;False;eng;en;2019-01-02T16:51:13Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9629-eng-deu-fra-Snakes_and_Rabbits_-_How_CCC_shaped_an_open_hardware_success.en.srt;2019-01-02T16:58:44Z;azPIL19cElt9;en
feb18113-3325-4053-93a0-76d4980b137c;False;eng;en;2019-01-02T16:51:25Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9893-eng-deu-fra-A_Christmas_Carol_-_The_Spectres_of_the_Past_Present_and_Future.en.srt;2019-01-02T17:02:04Z;PvbMN9jXQVwe;en
f76415ac-d07b-4c5a-bedf-460470711712;False;deu;de;2019-01-02T16:56:41Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9703-deu-eng-SuperMUC-NG.de.srt;2019-01-02T16:59:42Z;DeBZ1Kn7EtED;de
3d5774f7-7f42-40bb-a318-4a2c6357dd9b;False;eng;en;2019-01-02T16:58:13Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9451-eng-fra-Simulating_Universes.en.srt;2019-01-02T16:59:42Z;yI3Z2t8JUnq7;en
93c1500d-c639-4247-854e-6e51e167dbeb;False;orig;orig;2019-01-02T17:00:50Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9997-deu-All_Creatures_Welcome.orig.srt;2019-01-02T17:02:05Z;F6QRLY4cj1l7;tlh
d0d6d058-f117-4ccb-ba6a-c41d9290a287;False;deu;de;2019-01-02T17:01:51Z;2;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9407-deu-eng-fra-Die_verborgene_Seite_des_Mobilfunks.de.srt;2019-09-10T18:32:15Z;bT7kEAEizToR;de
a35c6c71-1f67-445c-bf13-11a586dff32c;False;eng;en;2019-01-02T17:02:04Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9971-deu-eng-fra-The_Critical_Making_Movement.en.srt;2019-01-02T19:05:09Z;g2eKangc1vxJ;en
25c54ce3-598c-42ee-8832-52fe9deae7ad;False;eng;en;2019-01-02T17:02:17Z;2;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9671-eng-deu-Self-encrypting_deception.en.srt;2019-01-02T17:02:48Z;hN2EWv2me5t8;en
7ee42591-4f4d-481d-884b-44f5e18e1803;False;eng;en;2019-01-02T17:03:02Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9346-eng-deu-fra-In_Soviet_Russia_Smart_Card_Hacks_You.en.srt;2019-01-02T17:10:44Z;kYJ02ACRrPOP;en
089b7fec-3ee1-493c-9b90-782c0514ffb4;False;eng;en;2019-01-02T17:03:14Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9674-eng-deu-Domain_Name_System.en.srt;2019-01-02T17:10:06Z;ZvTOcm5TN855;en
83bf042d-7382-4975-a3f8-92229944b8fc;False;eng;en;2019-01-02T17:03:23Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9788-eng-deu-Memsad.en.srt;2019-01-02T17:10:05Z;MVKs2D1Xlq9g;en
5a8097ad-15c2-492e-8bc4-6b634fd8e963;False;eng;en;2019-01-02T17:04:03Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9653-eng-deu-fra-Russia_vs_Telegram_technical_notes_on_the_battle.en.srt;2019-01-02T17:07:33Z;GznSZ4VmD8lh;en
94447a62-a3ba-4f6d-a3b7-b5318a954651;False;eng;en;2019-01-02T17:04:56Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9783-eng-deu-fra-The_Mars_Rover_On-board_Computer.en.srt;2019-01-02T17:07:33Z;E4mPxSKfkX4f;en
1d9c1120-c076-4802-b95b-f35d8396638b;False;eng;en;2019-01-02T17:05:06Z;5;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9385-eng-deu-fra-Modeling_and_Simulation_of_Physical_Systems_for_Hobbyists.en.srt;2019-01-02T17:11:08Z;5jBaVF1Dg5Iq;en
5909125c-6118-4cda-931a-8b936f81dda0;False;eng;en;2019-01-02T17:05:46Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9851-eng-deu-fra-Conquering_Large_Numbers_at_the_LHC.en.srt;2019-01-02T17:16:16Z;pznktRYmvfwQ;en
0a4a43e0-2b8d-424c-aaa3-101c843de75c;False;eng;en;2019-01-02T17:06:48Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9598-eng-deu-A_WebPage_in_Three_Acts.en.srt;2019-01-02T17:13:30Z;D13k7tzMlfNm;en
3745513b-c2e6-449a-abd0-2e32f738f168;False;eng;en;2019-01-02T17:06:59Z;6;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9758-eng-deu-fra-Hacking_the_Human_Microbiome.en.srt;2019-01-02T17:10:04Z;A3tp8FL999jo;en
1c64358f-3bdd-484e-a28e-58dc7baa4480;False;eng;en;2019-01-02T17:07:09Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-10017-eng-deu-Electronic_Evicence_in_Criminal_Matters.en.srt;2019-01-02T17:16:15Z;qnPN4xXODXZE;en
84be4017-78a0-444b-8b6f-5a14089bb0f7;False;eng;en;2019-01-02T17:08:18Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9616-eng-deu-Circumventing_video_identification_using_augmented_reality.en.srt;2019-01-02T17:10:44Z;mfx5TMAnZu6T;en
51bb6adc-c0e7-4675-8f93-cf0e2dbd9587;False;eng;en;2019-01-02T17:09:36Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9882-eng-deu-The_foodsaving_grassroots_movement.en.srt;2019-01-02T17:13:29Z;M09iDF91A65Q;en
fb15f53a-ca5b-4c29-b901-89398e9aab72;False;deu;de;2019-01-02T17:10:05Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9943-deu-eng-afdwegbassen_Protest_Club-_Kultur_und_antifaschistischer_Widerstand.de.srt;2019-01-03T10:55:16Z;Hh6Y2cWNMoRz;de
ea00d1e0-a580-415f-a8cf-f02883d939dc;False;eng;en;2019-01-02T17:11:15Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9941-eng-deu-How_Facebook_tracks_you_on_Android.en.srt;2019-01-02T17:20:28Z;9GQKMOoe74qO;en
13d40859-635a-49e6-91bd-0f64bfcfe64c;False;deu;de;2019-01-02T17:11:25Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9680-deu-eng-Oesterreich_Ueberwachungsstaat_oder_doch_nur_Digitalisierung_fuer_Anfaenger.de.srt;2019-01-02T17:13:31Z;47oAeSiJXtoi;de
b87de377-eb03-4795-b998-7988a63fc239;False;deu;de;2019-01-02T17:11:34Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9371-deu-eng-fra-Repair-Cafes.de.srt;2019-01-02T17:14:04Z;4kGmGcgfOTpk;de
1f290832-c93f-453b-9966-83ecbda4c1c3;False;eng;en;2019-01-02T17:12:26Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9486-eng-deu-Hebocon.en.srt;2019-01-02T17:19:49Z;IygucqdpJgi3;en
54c671a2-1803-4085-a923-a875ca11723a;False;eng;en;2019-01-02T17:12:46Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9989-eng-deu-What_the_flag_is_CTF.en.srt;2019-01-02T17:22:15Z;2vZiohzDHz9X;en
49fe1044-4038-4cec-8e80-71621c9e7d6e;False;eng;en;2019-01-02T17:13:41Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9370-eng-deu-Hacking_how_we_see.en.srt;2019-01-02T17:22:14Z;9nT4b7f09cst;en
093eca9c-c084-462a-8ed2-b95954782b06;False;eng;en;2019-01-02T17:13:54Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9905-eng-deu-Are_machines_feminine.en.srt;2019-01-02T17:22:15Z;0Ni0jZtKLnrm;en
29febf04-4e28-4420-b159-d22634c6817e;False;eng;en;2019-01-02T17:14:05Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9774-eng-deu-Radical_Digital_Paintinga.en.srt;2019-01-02T23:55:41Z;cK6zkLI9dZ7w;en
36635330-55d6-4297-abcd-6d22fd2d22df;False;deu;de;2019-01-02T17:15:53Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-10037-deu-eng-Microtargeting_und_Manipulation.de.srt;2019-01-02T17:25:20Z;fGthE5YnX2PQ;de
362172c1-b637-48e8-ae2a-1fa40391b160;False;eng;en;2019-01-02T17:16:20Z;4;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9532-eng-deu-fra-Kernel_Tracing_With_eBPF.en.srt;2019-01-02T17:20:28Z;1aMIhsN7nasw;en
b11ac9c0-8a4d-47ae-a584-f5c01fa2a01c;False;eng;en;2019-01-02T17:16:30Z;5;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9964-eng-deu-fra-Cat_Mouse_Evading_the_Censors_in_2018.en.srt;2019-01-02T17:18:30Z;P8SKoFVrCuPu;en
9d8d4506-03b2-483d-aee5-d106f0a3eef5;False;eng;en;2019-01-03T01:24:50Z;3;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9410-eng-deu-LibreSilicon.en.srt;2019-12-27T20:16:42Z;aPGx43VdTfq7;en
d995955c-319f-4228-b3f4-080868bbfdf8;False;deu;de;2019-01-06T08:15:41Z;5;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9904-eng-deu-chi-The_Social_Credit_System.de.srt;2019-01-06T08:17:29Z;xvTeOR5uWVHb;de
a13bb3ac-fde1-4b82-833e-1fcf1f8f25dd;False;eng;en;2019-01-06T11:09:37Z;2;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-10026-eng-deu-C2X_The_television_will_not_be_revolutionized.en.srt;2020-05-10T21:14:56Z;rXoHVokePnrc;en
38b15b79-d1eb-5e6f-b50c-ce1ba2817305;False;eng;en;2019-01-06T20:30:02Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-9-eng-Wikidata-Einfuehrung_Wikidata_Query_Service_Einfuehrung.en.srt;2019-01-07T18:01:02Z;jZ0gjf8zWwmX;en
966fb613-e266-560b-be19-ab6b8aad1db8;False;deu;de;2019-01-06T20:32:41Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-32-deu-Datenguide_Projektvorstellung_Workshop.de.srt;2019-01-08T09:27:38Z;DrAxUvx3Shpg;de
2ef1d870-f2b1-583b-98c6-09574123a90f;False;deu;de;2019-01-06T20:33:32Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-29-deu-HackspaceDesignPatterns.de.srt;2019-01-06T20:36:37Z;tJbZleiFV8AH;de
38b1c87c-d474-5d11-8559-df4a1e18b507;False;deu;de;2019-01-06T20:34:14Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-28-deu-Operation_Mindfuck_2_-_Computer_Kunst_und_Kuriositaeten.de.srt;2019-01-08T09:23:36Z;FZnLQAfUBKRn;de
9a59a736-ef6f-57ec-9261-e632cac8b51c;False;deu;de;2019-01-06T20:34:56Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-27-deu-Digital_what_Wie_man_Bildung_nicht_digitalisieren_sollte.de.srt;2019-01-07T18:02:23Z;insjeCkCCVPf;de
7956605c-adae-5563-ab8c-c97b6781fefa;False;deu;de;2019-01-06T20:35:36Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-26-deu-Alles_was_du_jemals_zu_Wikipedia_wissen_wolltest.de.srt;2019-01-06T20:41:34Z;PbNan7baD3it;de
faa0618b-14fe-5542-b160-d6591468a897;False;deu;de;2019-01-06T20:39:46Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-37-deu-Jugend_hackt_Lightning_Talks.de.srt;2019-01-06T20:41:35Z;9h56sfaJw77s;de
da94b720-9118-513f-885e-3312c033dfd0;False;eng;en;2019-01-06T20:40:24Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-40-eng-Squarelet_-_Kooperativ_Lernen_mit_Open_Source-Pinboards.en.srt;2019-01-06T20:44:47Z;98Q3hs7LMGep;en
0967f643-013b-57cc-870b-f2d4dfebc442;False;eng;en;2019-01-06T20:41:17Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-23-eng-Building_a_Wikidata_tool.en.srt;2019-01-06T20:49:37Z;6r5nEfi25zXq;en
14016199-6d4b-5f13-8b2f-a057afeb3abd;False;eng;en;2019-01-06T20:41:55Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-22-eng-AI_in_Wikipedia.en.srt;2019-01-08T09:20:54Z;lWqzZXcqFuGa;en
b87a648f-d84d-5669-b472-3df1a7f8035d;False;deu;de;2019-01-06T20:42:56Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-34-deu-Hebocon-Finale.de.srt;2019-01-07T17:58:42Z;gLRQ8bJ3yilk;de
